reshuffle_final,reshuffle_mdd,bootstrap_final,bootstrap_mdd,block_final,block_mdd
7586.43733691531,-0.015286113148000657,7124.140828982474,-0.010370164543226812,8985.300949330862,-0.013584897576428667
7586.4373369153,-0.008722744676577854,7244.338098267104,-0.00993945314688105,6970.902009400462,-0.01897045266895825
7586.437336915324,-0.01036222566629219,8643.904653836953,-0.015321489296398205,5933.333181144158,-0.022499139560346992
7586.437336915326,-0.012383615735912068,6117.556456545657,-0.009633610825549588,7290.144752447122,-0.017743767149037692
7586.437336915331,-0.01206462006795539,6539.988196140928,-0.011728545258935075,6220.672916039663,-0.022833104729315434
7586.437336915338,-0.010798156746346432,7428.596946725152,-0.01338035015680672,7606.437938532526,-0.014135246798214318
7586.437336915315,-0.009440817945716495,7265.590022531999,-0.008786119814614413,6984.365183337391,-0.012231109785769911
7586.437336915307,-0.015101402778136874,8353.547870963373,-0.009145223992408358,7114.241726480869,-0.012146374058882414
7586.437336915313,-0.010812658589030022,8916.390602979927,-0.010763033137523137,7479.645221569319,-0.01180757059907589
7586.437336915292,-0.009228671988178783,8029.323814463276,-0.008545063951222898,5656.754733943874,-0.026404054582062852
7586.437336915338,-0.009903690056459857,7555.163894778467,-0.009201289123518586,7113.629082219452,-0.014458441423915058
7586.437336915322,-0.01642724468814949,8036.757734932331,-0.009466269394979965,6750.166441409366,-0.016036001162676894
7586.4373369153245,-0.012688986787837697,6262.7915095691305,-0.012067153187076074,6519.6258469484765,-0.0244579689586244
7586.437336915314,-0.008463946658628152,7103.94805918969,-0.012038246706145284,7152.289060679197,-0.020541513099299746
7586.437336915351,-0.011140510677290827,8028.602464664055,-0.017765531891710595,8254.527094334855,-0.012146374058882636
7586.437336915313,-0.008369343815052499,6743.478538239816,-0.014380585934641532,5915.2008286019445,-0.014684424955545783
7586.437336915329,-0.009631573222457224,7784.970926908291,-0.00948866236892898,8568.909487385623,-0.0280218295782817
7586.437336915295,-0.010529814875473442,7421.788396750406,-0.010061443436502726,6912.121770546355,-0.02445796895862462
7586.437336915317,-0.011007223981227887,7338.088973457575,-0.008877936583782664,7816.486677463434,-0.02445796895862462
7586.437336915317,-0.010450939262979908,8437.167104900063,-0.009833430124455478,8678.05031155578,-0.012146374058882858
7586.437336915297,-0.011616204216215897,7229.89073492641,-0.010232567746701893,7728.011477058753,-0.013341524864368237
7586.437336915319,-0.012822190830929947,6811.947167584069,-0.018528857097977136,7788.546142808314,-0.012700569688647745
7586.437336915319,-0.012584890211028044,7450.334049585112,-0.011131403367396708,6795.43237975955,-0.017273099168365613
7586.437336915315,-0.00952361342265673,8857.676577141796,-0.009560546830816974,6634.037970432512,-0.014152995964693882
7586.437336915324,-0.010474290575676282,7711.003393465146,-0.012019731742193618,6051.2434627043785,-0.012146374058882858
7586.437336915321,-0.0133067872825825,7688.873250501045,-0.011805729159463652,6945.052285984024,-0.017144646878194836
