ts,oi_usd,volume_usd,oi_change_1h,oi_change_8h,oi_zscore_24h,volume_oi_ratio,funding_rate,funding_sign,funding_extreme
2026-05-07 04:00:00+00:00,3544382290.1648,182469359.027,-0.003748070239990131,-0.0026762269260482974,-0.828950296997264,0.051481286184430146,-7.33456037e-08,-1.0,0
2026-05-07 05:00:00+00:00,3548721823.9074,231287708.9277,0.0012243413343537846,0.00034526499659026655,-0.6924204330620083,0.06517493351255,-7.33456037e-08,-1.0,0
2026-05-07 06:00:00+00:00,3536282188.8034,158194666.243,-0.003505384676870227,-0.0018969313224871387,-0.8276877602804279,0.04473474055432482,-7.33456037e-08,-1.0,0
2026-05-07 07:00:00+00:00,3525181301.0337,307181294.2726,-0.003139140819940156,-0.005060599817195532,-0.9355822776299608,0.0871391477602937,-7.33456037e-08,-1.0,0
2026-05-07 08:00:00+00:00,3518645979.0907,339250118.3051,-0.0018538966892520659,0.0049548215225552195,-0.9753277061264282,0.09641496198283925,2.70518320289e-05,1.0,0
2026-05-07 09:00:00+00:00,3511666328.8303,189695293.9498,-0.0019836182161764304,-0.000743288634646122,-1.040556563799159,0.05401859863291327,2.70518320289e-05,1.0,0
2026-05-07 10:00:00+00:00,3512240746.0653,352442072.2564,0.00016357397919164463,-0.010877298636748578,-0.9932662279878567,0.10034678649270683,2.70518320289e-05,1.0,0
2026-05-07 11:00:00+00:00,3519316699.9997,342127929.9479,0.00201465515777266,-0.010793484794127672,-0.8531682444053043,0.09721430581906117,2.70518320289e-05,1.0,0
2026-05-07 12:00:00+00:00,3524655742.4662,215781106.6502,0.001517067920173254,-0.005565581273029974,-0.7949829444003943,0.061220477237081336,2.70518320289e-05,1.0,0
2026-05-07 13:00:00+00:00,3517055348.6734,172065378.9166,-0.002156350675961871,-0.008923346716179892,-1.0385419567997707,0.048923136504377567,2.70518320289e-05,1.0,0
2026-05-07 14:00:00+00:00,3528465033.3813,592900879.8023,0.0032441015499524717,-0.002210557586962647,-0.49797359122511503,0.16803365604961878,2.70518320289e-05,1.0,0
2026-05-07 15:00:00+00:00,3573426669.3038,698691863.2033,0.012742548246089225,0.013685925389412823,1.577373819710671,0.19552433220615775,2.70518320289e-05,1.0,0
2026-05-07 16:00:00+00:00,3506867330.2296,837551974.8839,-0.018626194192245094,-0.0033474947269755972,-1.392504095924627,0.23883195342581273,8.58865107234e-05,1.0,1
2026-05-07 17:00:00+00:00,3529574465.0555,376924612.3609,0.006475048151996399,0.005099612135178289,-0.25509823796491504,0.10679038396629298,8.58865107234e-05,1.0,1
2026-05-07 18:00:00+00:00,3459356817.8965,406976841.9009,-0.019894082942345848,-0.015057033954191446,-2.9314128215918807,0.11764523387569101,8.58865107234e-05,1.0,1
